id,resource_name,display_name,formatted_address,lat,lng,primary_type,types,rating,user_ratings_total,phone,website,gmap_url,viewport_low_lat,viewport_low_lng,viewport_high_lat,viewport_high_lng,pluscode_global,pluscode_compound,price_level,price_level_num,price_start_units,price_start_currency,current_hours_open_now,current_hours_weekday_desc,current_hours_next_close_time,current_hours_periods_json,regular_hours_open_now,regular_hours_weekday_desc,regular_hours_next_close_time,regular_hours_periods_json,addr_street_number,addr_route,addr_sublocality,addr_locality,addr_admin_area2,addr_admin_area1,addr_country,addr_country_code,addr_postal_code,nextPageToken,addr_postal_code_suffix
ChIJfUyT5mjLvJURSApdj14eOhI,places/ChIJfUyT5mjLvJURSApdj14eOhI,La Capitana - Bodegón y Vermutería,"Guardia Vieja 4446, C1192 Cdad. Autónoma de Buenos Aires, Argentina",-34.6000866,-58.4274784,restaurant,"restaurant,food,point_of_interest,establishment",4.9,6103,,https://www.lacapitana.ar/,https://maps.google.com/?cid=1313395632812919368&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,-34.601407180291496,-58.4288135802915,-34.598709219708496,-58.42611561970848,48Q39HXF+X2,"9HXF+X2 Buenos Aires, Argentina",PRICE_LEVEL_MODERATE,2,20000,ARS,True,"Monday: 7:00 PM – 1:00 AM | Tuesday: 7:00 PM – 1:00 AM | Wednesday: 7:00 PM – 1:00 AM | Thursday: 7:00 PM – 1:00 AM | Friday: 7:00 PM – 1:30 AM | Saturday: 12:00 PM – 1:30 AM | Sunday: 12:00 – 4:30 PM, 7:00 PM – 1:00 AM",2025-10-06T04:00:00Z,"[{""open"": {""day"": 0, ""hour"": 0, ""minute"": 0, ""truncated"": true, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}, ""close"": {""day"": 0, ""hour"": 1, ""minute"": 30, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}}, {""open"": {""day"": 0, ""hour"": 12, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}, ""close"": {""day"": 0, ""hour"": 16, ""minute"": 30, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}}, {""open"": {""day"": 0, ""hour"": 19, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}, ""close"": {""day"": 1, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 6}}}, {""open"": {""day"": 1, ""hour"": 19, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 6}}, ""close"": {""day"": 2, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 7}}}, {""open"": {""day"": 2, ""hour"": 19, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 7}}, ""close"": {""day"": 3, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 8}}}, {""open"": {""day"": 3, ""hour"": 19, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 8}}, ""close"": {""day"": 4, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 9}}}, {""open"": {""day"": 4, ""hour"": 19, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 9}}, ""close"": {""day"": 5, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 10}}}, {""open"": {""day"": 5, ""hour"": 19, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 10}}, ""close"": {""day"": 6, ""hour"": 1, ""minute"": 30, ""date"": {""year"": 2025, ""month"": 10, ""day"": 11}}}, {""open"": {""day"": 6, ""hour"": 12, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 11}}, ""close"": {""day"": 6, ""hour"": 23, ""minute"": 59, ""truncated"": true, ""date"": {""year"": 2025, ""month"": 10, ""day"": 11}}}]",True,"Monday: 7:00 PM – 1:00 AM | Tuesday: 7:00 PM – 1:00 AM | Wednesday: 7:00 PM – 1:00 AM | Thursday: 7:00 PM – 1:00 AM | Friday: 7:00 PM – 1:30 AM | Saturday: 12:00 PM – 1:30 AM | Sunday: 12:00 – 4:30 PM, 7:00 PM – 1:00 AM",2025-10-06T04:00:00Z,"[{""open"": {""day"": 0, ""hour"": 12, ""minute"": 0}, ""close"": {""day"": 0, ""hour"": 16, ""minute"": 30}}, {""open"": {""day"": 0, ""hour"": 19, ""minute"": 0}, ""close"": {""day"": 1, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 1, ""hour"": 19, ""minute"": 0}, ""close"": {""day"": 2, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 2, ""hour"": 19, ""minute"": 0}, ""close"": {""day"": 3, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 3, ""hour"": 19, ""minute"": 0}, ""close"": {""day"": 4, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 4, ""hour"": 19, ""minute"": 0}, ""close"": {""day"": 5, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 5, ""hour"": 19, ""minute"": 0}, ""close"": {""day"": 6, ""hour"": 1, ""minute"": 30}}, {""open"": {""day"": 6, ""hour"": 12, ""minute"": 0}, ""close"": {""day"": 0, ""hour"": 1, ""minute"": 30}}]",4446,Guardia Vieja,Almagro,Buenos Aires,Comuna 5,Ciudad Autónoma de Buenos Aires,Argentina,AR,C1192,,
ChIJSQFMj4nKvJURMTjjJunau9c,places/ChIJSQFMj4nKvJURMTjjJunau9c,Guarda La Vieja,"Billinghurst 699, C1174ABK Cdad. Autónoma de Buenos Aires, Argentina",-34.6019296,-58.415213200000004,restaurant,"restaurant,pub,bar,food,point_of_interest,establishment",4.3,6977,+54 11 4863-7923,https://instagram.com/guarda.lavieja,https://maps.google.com/?cid=15545259233714059313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,-34.6032708802915,-58.4166265302915,-34.6005729197085,-58.41392856970849,48Q39HXM+6W,"9HXM+6W Buenos Aires, Argentina",PRICE_LEVEL_MODERATE,2,15000,ARS,True,Monday: 5:00 PM – 1:30 AM | Tuesday: 5:00 PM – 1:30 AM | Wednesday: 5:00 PM – 1:30 AM | Thursday: 5:00 PM – 1:30 AM | Friday: 10:00 AM – 2:00 AM | Saturday: 10:00 AM – 2:00 AM | Sunday: 10:00 AM – 2:00 AM,2025-10-06T05:00:00Z,"[{""open"": {""day"": 0, ""hour"": 0, ""minute"": 0, ""truncated"": true, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}, ""close"": {""day"": 0, ""hour"": 2, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}}, {""open"": {""day"": 0, ""hour"": 10, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}, ""close"": {""day"": 1, ""hour"": 2, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 6}}}, {""open"": {""day"": 1, ""hour"": 17, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 6}}, ""close"": {""day"": 2, ""hour"": 1, ""minute"": 30, ""date"": {""year"": 2025, ""month"": 10, ""day"": 7}}}, {""open"": {""day"": 2, ""hour"": 17, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 7}}, ""close"": {""day"": 3, ""hour"": 1, ""minute"": 30, ""date"": {""year"": 2025, ""month"": 10, ""day"": 8}}}, {""open"": {""day"": 3, ""hour"": 17, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 8}}, ""close"": {""day"": 4, ""hour"": 1, ""minute"": 30, ""date"": {""year"": 2025, ""month"": 10, ""day"": 9}}}, {""open"": {""day"": 4, ""hour"": 17, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 9}}, ""close"": {""day"": 5, ""hour"": 1, ""minute"": 30, ""date"": {""year"": 2025, ""month"": 10, ""day"": 10}}}, {""open"": {""day"": 5, ""hour"": 10, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 10}}, ""close"": {""day"": 6, ""hour"": 2, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 11}}}, {""open"": {""day"": 6, ""hour"": 10, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 11}}, ""close"": {""day"": 6, ""hour"": 23, ""minute"": 59, ""truncated"": true, ""date"": {""year"": 2025, ""month"": 10, ""day"": 11}}}]",True,Monday: 5:00 PM – 1:30 AM | Tuesday: 5:00 PM – 1:30 AM | Wednesday: 5:00 PM – 1:30 AM | Thursday: 5:00 PM – 1:30 AM | Friday: 10:00 AM – 2:00 AM | Saturday: 10:00 AM – 2:00 AM | Sunday: 10:00 AM – 2:00 AM,2025-10-06T05:00:00Z,"[{""open"": {""day"": 0, ""hour"": 10, ""minute"": 0}, ""close"": {""day"": 1, ""hour"": 2, ""minute"": 0}}, {""open"": {""day"": 1, ""hour"": 17, ""minute"": 0}, ""close"": {""day"": 2, ""hour"": 1, ""minute"": 30}}, {""open"": {""day"": 2, ""hour"": 17, ""minute"": 0}, ""close"": {""day"": 3, ""hour"": 1, ""minute"": 30}}, {""open"": {""day"": 3, ""hour"": 17, ""minute"": 0}, ""close"": {""day"": 4, ""hour"": 1, ""minute"": 30}}, {""open"": {""day"": 4, ""hour"": 17, ""minute"": 0}, ""close"": {""day"": 5, ""hour"": 1, ""minute"": 30}}, {""open"": {""day"": 5, ""hour"": 10, ""minute"": 0}, ""close"": {""day"": 6, ""hour"": 2, ""minute"": 0}}, {""open"": {""day"": 6, ""hour"": 10, ""minute"": 0}, ""close"": {""day"": 0, ""hour"": 2, ""minute"": 0}}]",699,Billinghurst,Almagro,Buenos Aires,Comuna 5,Ciudad Autónoma de Buenos Aires,Argentina,AR,C1174,,ABK
ChIJgZfKyvXKvJURtvDI72_r2sg,places/ChIJgZfKyvXKvJURtvDI72_r2sg,Dambleé,"Av. Rivadavia 3401, C1203 AAG, Cdad. Autónoma de Buenos Aires, Argentina",-34.6106116,-58.414604999999995,restaurant,"restaurant,food,point_of_interest,establishment",4.3,6271,+54 11 4861-1629,http://www.damblee.com,https://maps.google.com/?cid=14473139218505330870&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,-34.6120192302915,-58.4159616302915,-34.6093212697085,-58.41326366970849,48Q39HQP+Q5,"9HQP+Q5 Buenos Aires, Argentina",PRICE_LEVEL_MODERATE,2,,,True,Monday: 7:00 AM – 1:00 AM | Tuesday: 7:00 AM – 1:00 AM | Wednesday: 7:00 AM – 1:00 AM | Thursday: 7:00 AM – 1:00 AM | Friday: 7:00 AM – 1:00 AM | Saturday: 7:00 AM – 1:00 AM | Sunday: 7:00 AM – 12:00 AM,2025-10-06T03:00:00Z,"[{""open"": {""day"": 0, ""hour"": 0, ""minute"": 0, ""truncated"": true, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}, ""close"": {""day"": 0, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}}, {""open"": {""day"": 0, ""hour"": 7, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}, ""close"": {""day"": 1, ""hour"": 0, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 6}}}, {""open"": {""day"": 1, ""hour"": 7, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 6}}, ""close"": {""day"": 2, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 7}}}, {""open"": {""day"": 2, ""hour"": 7, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 7}}, ""close"": {""day"": 3, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 8}}}, {""open"": {""day"": 3, ""hour"": 7, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 8}}, ""close"": {""day"": 4, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 9}}}, {""open"": {""day"": 4, ""hour"": 7, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 9}}, ""close"": {""day"": 5, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 10}}}, {""open"": {""day"": 5, ""hour"": 7, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 10}}, ""close"": {""day"": 6, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 11}}}, {""open"": {""day"": 6, ""hour"": 7, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 11}}, ""close"": {""day"": 6, ""hour"": 23, ""minute"": 59, ""truncated"": true, ""date"": {""year"": 2025, ""month"": 10, ""day"": 11}}}]",True,Monday: 7:00 AM – 1:00 AM | Tuesday: 7:00 AM – 1:00 AM | Wednesday: 7:00 AM – 1:00 AM | Thursday: 7:00 AM – 1:00 AM | Friday: 7:00 AM – 1:00 AM | Saturday: 7:00 AM – 1:00 AM | Sunday: 7:00 AM – 12:00 AM,2025-10-06T03:00:00Z,"[{""open"": {""day"": 0, ""hour"": 7, ""minute"": 0}, ""close"": {""day"": 1, ""hour"": 0, ""minute"": 0}}, {""open"": {""day"": 1, ""hour"": 7, ""minute"": 0}, ""close"": {""day"": 2, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 2, ""hour"": 7, ""minute"": 0}, ""close"": {""day"": 3, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 3, ""hour"": 7, ""minute"": 0}, ""close"": {""day"": 4, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 4, ""hour"": 7, ""minute"": 0}, ""close"": {""day"": 5, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 5, ""hour"": 7, ""minute"": 0}, ""close"": {""day"": 6, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 6, ""hour"": 7, ""minute"": 0}, ""close"": {""day"": 0, ""hour"": 1, ""minute"": 0}}]",3401,Avenida Rivadavia,Almagro,AAG,Comuna 5,Ciudad Autónoma de Buenos Aires,Argentina,AR,C1203,,
ChIJVT6h917KvJURJLFMHeDu0cI,places/ChIJVT6h917KvJURJLFMHeDu0cI,Las Violetas,"Av. Rivadavia 3899, C1204 Cdad. Autónoma de Buenos Aires, Argentina",-34.611281,-58.42090049999999,restaurant,"restaurant,cafeteria,cafe,food,point_of_interest,establishment",4.4,32684,+54 11 4958-7387,http://www.lasvioletas.com/,https://maps.google.com/?cid=14038264159822197028&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,-34.6126381802915,-58.422326430291506,-34.6099402197085,-58.4196284697085,48Q39HQH+FJ,"9HQH+FJ Buenos Aires, Argentina",PRICE_LEVEL_MODERATE,2,,,True,Monday: 6:00 AM – 1:00 AM | Tuesday: 6:00 AM – 1:00 AM | Wednesday: 6:00 AM – 1:00 AM | Thursday: 6:00 AM – 1:00 AM | Friday: 6:00 AM – 1:00 AM | Saturday: 6:00 AM – 1:00 AM | Sunday: 6:00 AM – 1:00 AM,2025-10-06T04:00:00Z,"[{""open"": {""day"": 0, ""hour"": 0, ""minute"": 0, ""truncated"": true, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}, ""close"": {""day"": 0, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}}, {""open"": {""day"": 0, ""hour"": 6, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}, ""close"": {""day"": 1, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 6}}}, {""open"": {""day"": 1, ""hour"": 6, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 6}}, ""close"": {""day"": 2, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 7}}}, {""open"": {""day"": 2, ""hour"": 6, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 7}}, ""close"": {""day"": 3, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 8}}}, {""open"": {""day"": 3, ""hour"": 6, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 8}}, ""close"": {""day"": 4, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 9}}}, {""open"": {""day"": 4, ""hour"": 6, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 9}}, ""close"": {""day"": 5, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 10}}}, {""open"": {""day"": 5, ""hour"": 6, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 10}}, ""close"": {""day"": 6, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 11}}}, {""open"": {""day"": 6, ""hour"": 6, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 11}}, ""close"": {""day"": 6, ""hour"": 23, ""minute"": 59, ""truncated"": true, ""date"": {""year"": 2025, ""month"": 10, ""day"": 11}}}]",True,Monday: 6:00 AM – 1:00 AM | Tuesday: 6:00 AM – 1:00 AM | Wednesday: 6:00 AM – 1:00 AM | Thursday: 6:00 AM – 1:00 AM | Friday: 6:00 AM – 1:00 AM | Saturday: 6:00 AM – 1:00 AM | Sunday: 6:00 AM – 1:00 AM,2025-10-06T04:00:00Z,"[{""open"": {""day"": 0, ""hour"": 6, ""minute"": 0}, ""close"": {""day"": 1, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 1, ""hour"": 6, ""minute"": 0}, ""close"": {""day"": 2, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 2, ""hour"": 6, ""minute"": 0}, ""close"": {""day"": 3, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 3, ""hour"": 6, ""minute"": 0}, ""close"": {""day"": 4, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 4, ""hour"": 6, ""minute"": 0}, ""close"": {""day"": 5, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 5, ""hour"": 6, ""minute"": 0}, ""close"": {""day"": 6, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 6, ""hour"": 6, ""minute"": 0}, ""close"": {""day"": 0, ""hour"": 1, ""minute"": 0}}]",3899,Avenida Rivadavia,Almagro,Buenos Aires,Comuna 5,Ciudad Autónoma de Buenos Aires,Argentina,AR,C1204,,
ChIJS0l5wm_KvJUR0k64A1JyTh8,places/ChIJS0l5wm_KvJUR0k64A1JyTh8,Reggina Ristorante Almagro,"Av. Corrientes 4602, C1195AAS Cdad. Autónoma de Buenos Aires, Argentina",-34.602472399999996,-58.430271700000006,italian_restaurant,"italian_restaurant,restaurant,food,point_of_interest,establishment",4.1,3627,+54 11 3059-3085,https://linktr.ee/reggina.ristorante?utm_source=linktree_admin_share,https://maps.google.com/?cid=2255866159934492370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,-34.6037600302915,-58.431604030291496,-34.601062069708505,-58.42890606970849,48Q39HX9+2V,"9HX9+2V Buenos Aires, Argentina",PRICE_LEVEL_MODERATE,2,,,True,Monday: 7:00 AM – 1:00 AM | Tuesday: 7:00 AM – 1:00 AM | Wednesday: 7:00 AM – 1:00 AM | Thursday: 7:00 AM – 1:00 AM | Friday: 7:00 AM – 1:00 AM | Saturday: 7:00 AM – 1:00 AM | Sunday: 7:00 AM – 1:00 AM,2025-10-06T04:00:00Z,"[{""open"": {""day"": 0, ""hour"": 0, ""minute"": 0, ""truncated"": true, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}, ""close"": {""day"": 0, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}}, {""open"": {""day"": 0, ""hour"": 7, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 5}}, ""close"": {""day"": 1, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 6}}}, {""open"": {""day"": 1, ""hour"": 7, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 6}}, ""close"": {""day"": 2, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 7}}}, {""open"": {""day"": 2, ""hour"": 7, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 7}}, ""close"": {""day"": 3, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 8}}}, {""open"": {""day"": 3, ""hour"": 7, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 8}}, ""close"": {""day"": 4, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 9}}}, {""open"": {""day"": 4, ""hour"": 7, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 9}}, ""close"": {""day"": 5, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 10}}}, {""open"": {""day"": 5, ""hour"": 7, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 10}}, ""close"": {""day"": 6, ""hour"": 1, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 11}}}, {""open"": {""day"": 6, ""hour"": 7, ""minute"": 0, ""date"": {""year"": 2025, ""month"": 10, ""day"": 11}}, ""close"": {""day"": 6, ""hour"": 23, ""minute"": 59, ""truncated"": true, ""date"": {""year"": 2025, ""month"": 10, ""day"": 11}}}]",True,Monday: 7:00 AM – 1:00 AM | Tuesday: 7:00 AM – 1:00 AM | Wednesday: 7:00 AM – 1:00 AM | Thursday: 7:00 AM – 1:00 AM | Friday: 7:00 AM – 1:00 AM | Saturday: 7:00 AM – 1:00 AM | Sunday: 7:00 AM – 1:00 AM,2025-10-06T04:00:00Z,"[{""open"": {""day"": 0, ""hour"": 7, ""minute"": 0}, ""close"": {""day"": 1, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 1, ""hour"": 7, ""minute"": 0}, ""close"": {""day"": 2, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 2, ""hour"": 7, ""minute"": 0}, ""close"": {""day"": 3, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 3, ""hour"": 7, ""minute"": 0}, ""close"": {""day"": 4, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 4, ""hour"": 7, ""minute"": 0}, ""close"": {""day"": 5, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 5, ""hour"": 7, ""minute"": 0}, ""close"": {""day"": 6, ""hour"": 1, ""minute"": 0}}, {""open"": {""day"": 6, ""hour"": 7, ""minute"": 0}, ""close"": {""day"": 0, ""hour"": 1, ""minute"": 0}}]",4602,Avenida Corrientes,Almagro,Buenos Aires,Comuna 5,Ciudad Autónoma de Buenos Aires,Argentina,AR,C1195,,AAS
